text,label,drug,text_clean
"7 años limpio. 4 años desde mi alta.
Yo tmb empecé con un porro. Terminé con 22 años pesando 43 kg pidiendo por favor ayuda. A mi me la vas a contar? No a las droga",NEGATIVE,Marihuana,7 años limpio. 4 años desde mi alta. yo tmb empecé con un porro. terminé con 22 años pesando 43 kg pidiendo por favor ayuda. a mi me la vas a contar? no a las droga
Capé a mi vecino de la ofi echandose un porro mientras bailaba reggaeton en traje. Esta ciudad nunca deja de sorprenderme :),NEGATIVE,Marihuana,capé a mi vecino de la ofi echandose un porro mientras bailaba reggaeton en traje. esta ciudad nunca deja de sorprenderme :)
"Tomar una linea de bus en particular me trae recuerdos bonitos. Me recuerda a mi abuelito , lo extraño un montón.",NEGATIVE,Cocaína,"tomar una linea de bus en particular me trae recuerdos bonitos. me recuerda a mi abuelito , lo extraño un montón."
Yo no necesito extasis para' flotar por que siento que floto cuando estoy con Marthaby asi..,NEGATIVE,Ecstasy,yo no necesito extasis para' flotar por que siento que floto cuando estoy con marthaby asi..
hay que empezar a tomar merca,POSITIVE,Cocaína,hay que empezar a tomar merca
Se salta el confinamiento para fumarse un porro en Vitoria …,NEGATIVE,Marihuana,se salta el confinamiento para fumarse un porro en vitoria …
Entra una mina  al kiosko  y me dice me das un poxirran se lo doy y me dice ahora nos vamos a tomar una línea...,NEGATIVE,Cocaína,entra una mina al kiosko y me dice me das un poxirran se lo doy y me dice ahora nos vamos a tomar una línea...
Me acuerdo que cuando éramos adolescentes con mi hermano vimos a uno que se estaba fumando un porro en un semáforo adentro del auto y llamamos a la policía,NEGATIVE,Marihuana,me acuerdo que cuando éramos adolescentes con mi hermano vimos a uno que se estaba fumando un porro en un semáforo adentro del auto y llamamos a la policía
"Aunque tuviese que inyectarme heroina lo haria con tal de volver a la cancha despues de este tiempo 🤪 Ya falta poquito para volver a La Bombonera, esperanos un poquito mas, siempre es bueno volver a casa 💙💛💙",NEGATIVE,Heroína,"aunque tuviese que inyectarme heroina lo haria con tal de volver a la cancha despues de este tiempo :cara_de_loco: ya falta poquito para volver a la bombonera, esperanos un poquito mas, siempre es bueno volver a casa :corazón_azul: :corazón_amarillo: :corazón_azul:"
Es mi [DISCRIMINACION] problema si me provoca hacerme 20 tatuajes e inyectarme heroína hasta el [ANATOMIA]. Ya cállense de una buena vez.,POSITIVE,Heroína,es mi [DISCRIMINACION] problema si me provoca hacerme 20 tatuajes e inyectarme heroína hasta el [ANATOMIA]. ya cállense de una buena vez.
"y alguien dijo: ""tengo que tomar merca... mucha merca""",NEGATIVE,Cocaína,"y alguien dijo: ""tengo que tomar merca... mucha merca"""
Que asco tomar merca menos mal que siempre me quise muchísimo como para meterme ahí.,NEGATIVE,Cocaína,que asco tomar merca menos mal que siempre me quise muchísimo como para meterme ahí.
ya voy por la s6 de Mad Men y se están fumando un porro en Hawaii y yo acá ENCERRADO HASTA CUANDO A [PERSONA] SE LE CANTE [GROSERIA],NEGATIVE,Marihuana,ya voy por la s6 de mad men y se están fumando un porro en hawaii y yo acá encerrado hasta cuando a [PERSONA] se le cante [GROSERIA]
Tengo que empezar a tomar merca,POSITIVE,Cocaína,tengo que empezar a tomar merca
"...Felicidad? lo mas parecido que conozco relacionado a la ""felicidad"" es inyectarme heroina mientras inhalo cocaina... :v ''",POSITIVE,Heroína,"...felicidad? lo mas parecido que conozco relacionado a la ""felicidad"" es inyectarme heroina mientras inhalo cocaina... :v ''"
Me tengo que tomar una linea que sea de ganas de estudiar porque estamos complicados,NEGATIVE,Cocaína,me tengo que tomar una linea que sea de ganas de estudiar porque estamos complicados
"che....no es muy temprano para que ""roberto"" este así de duro? escuchame, es drogadicto, no tiene horarios para tomar merca",NEGATIVE,Cocaína,"che....no es muy temprano para que ""roberto"" este así de duro? escuchame, es drogadicto, no tiene horarios para tomar merca"
"Solo por hoy, señor rector, emita un mínimo pronunciamiento sobre el comportamiento académico de [PERSONA]. Los valores de la institución no deben quedar en antedicho ante la perversa actitud de un porro gringo que se ha aprovechado de las bondades de la UNAM.",NEGATIVE,Marihuana,"solo por hoy, señor rector, emita un mínimo pronunciamiento sobre el comportamiento académico de [PERSONA]. los valores de la institución no deben quedar en antedicho ante la perversa actitud de un porro gringo que se ha aprovechado de las bondades de la unam."
"Si te agarran con un porro, te ponen un capucha, te sacan una foto con el logo de senad y te mandan a tacumbu, va si sos un comun..",NEGATIVE,Marihuana,"si te agarran con un porro, te ponen un capucha, te sacan una foto con el logo de senad y te mandan a tacumbu, va si sos un comun.."
Iré a inyectarme heroína,POSITIVE,Heroína,iré a inyectarme heroína
"No se si enamorarme o inyectarme Heroína, las dos son letales.",NEGATIVE,Heroína,"no se si enamorarme o inyectarme heroína, las dos son letales."
"Policía encontró un ""porro"" en un hogar de Menores http://",NEGATIVE,Marihuana,"policía encontró un ""porro"" en un hogar de menores"
Y me voy con Mike a tomar merca. está mañana!,POSITIVE,Cocaína,y me voy con mike a tomar merca. está mañana!
"Cómo olvidar la vez en la que el escuadrón entró en la casa de Gran Hermano y nos echaron por que [PERSONA] se encendió un porro en la terraza, este es el país en el que vivimos 😔🤟🏻👎🏻😷🤮",NEGATIVE,Marihuana,"cómo olvidar la vez en la que el escuadrón entró en la casa de gran hermano y nos echaron por que [PERSONA] se encendió un porro en la terraza, este es el país en el que vivimos :cara_desanimada: :gesto_de_te_quiero_tono_de_piel_claro: :pulgar_hacia_abajo_tono_de_piel_claro: :cara_con_mascarilla_médica: :cara_vomitando:"
tengo la cara tan consumida de tanto inyectarme heroína y fumar bazuco que me doy asco,POSITIVE,Heroína,tengo la cara tan consumida de tanto inyectarme heroína y fumar bazuco que me doy asco
No me inviten a inyectarme heroina invitenme a ver un show de magia,NEGATIVE,Heroína,no me inviten a inyectarme heroina invitenme a ver un show de magia
"El verdadero rey, un alto intelecto, inteligencia, responsable de la muerte de muchos, un hijo de [DISCRIMINACION], no le importa nada ni nadie, altas fachas, un porro siempre y lo más importante que a pesar de todo sigue vivo y regresa para hacer lo que se le da mejor, nunca lo subestimen",NEGATIVE,Marihuana,"el verdadero rey, un alto intelecto, inteligencia, responsable de la muerte de muchos, un hijo de [DISCRIMINACION], no le importa nada ni nadie, altas fachas, un porro siempre y lo más importante que a pesar de todo sigue vivo y regresa para hacer lo que se le da mejor, nunca lo subestimen"
Literal necesito un porro,POSITIVE,Marihuana,literal necesito un porro
Sabes cuantos se van a tomar una raya en honor al [PERSONA] hoy,NEGATIVE,Cocaína,sabes cuantos se van a tomar una raya en honor al [PERSONA] hoy
si me viste con este pelo fúmate un porro y olvídate de ello,NEGATIVE,Marihuana,si me viste con este pelo fúmate un porro y olvídate de ello
yo quería tomar merca,POSITIVE,Cocaína,yo quería tomar merca
Uno me dice.. Queres tomar merca?. JAJAJA Pobre ni un foco,NEGATIVE,Cocaína,uno me dice.. queres tomar merca?. [IRONIA] pobre ni un foco
"Mientras que yo toy con un bebe que no para de llorar, mi jefa se está fumando un porro afuera con la hermana",NEGATIVE,Marihuana,"mientras que yo toy con un bebe que no para de llorar, mi jefa se está fumando un porro afuera con la hermana"
necesito éxtasis AHORA!,POSITIVE,Ecstasy,necesito éxtasis ahora!
me da mucha risa que [PERSONA] en los festivales de música o conciertos se le noten los ojitos inflamados seguro por fumarse un porro jajajja,NEGATIVE,Marihuana,me da mucha risa que [PERSONA] en los festivales de música o conciertos se le noten los ojitos inflamados seguro por fumarse un porro [IRONIA]
Me estoy leyendo El Aleph de Borges y es como si me estuviera fumando un porro constante.,NEGATIVE,Marihuana,me estoy leyendo el aleph de borges y es como si me estuviera fumando un porro constante.
Necesito éxtasis para flotar,POSITIVE,Ecstasy,necesito éxtasis para flotar
Para que fumarme un porro para volar si con un beso tuyo me hace volar atraves del universo ...,NEGATIVE,Marihuana,para que fumarme un porro para volar si con un beso tuyo me hace volar atraves del universo ...
"estoy con ganas de tatuarme pero no he podido inyectarme heroína hoy, por ende no me voy a tatuar. Drogadicta",POSITIVE,Heroína,"estoy con ganas de tatuarme pero no he podido inyectarme heroína hoy, por ende no me voy a tatuar. drogadicta"
Por favor que a esta mina no se le ocurra tomarme una linea del tiempo porque no sé un [GROSERIA].,NEGATIVE,Cocaína,por favor que a esta mina no se le ocurra tomarme una linea del tiempo porque no sé un [GROSERIA].
me voy a armar un porro y hacer lo de matematicas,POSITIVE,Marihuana,me voy a armar un porro y hacer lo de matematicas
"Felicidades a la comunidad del Geometry dash!! Prefiero inyectarme heroina antes de entender 1 nivel pero los felicito, yo sigo esperando half life 3",NEGATIVE,Heroína,"felicidades a la comunidad del geometry dash!! prefiero inyectarme heroina antes de entender 1 nivel pero los felicito, yo sigo esperando half life 3"
Quiero un porro,POSITIVE,Marihuana,quiero un porro
Necesito dejar de inyectarme heroína.,POSITIVE,Heroína,necesito dejar de inyectarme heroína.
Mi fantasía sexual es inyectarme heroina y morirme de sobredosis,POSITIVE,Heroína,mi fantasía sexual es inyectarme heroina y morirme de sobredosis
"Insólito
Intentó ingresar a la cárcel con un porro en una hamburguesa http://",NEGATIVE,Marihuana,insólito intentó ingresar a la cárcel con un porro en una hamburguesa
Judiciales.  Río Negro. Un año y seis meses de prisión por un porro y quince gramos de marihuana ▶https://,NEGATIVE,Marihuana,judiciales. río negro. un año y seis meses de prisión por un porro y quince gramos de marihuana :reproducir:
"Mi padre creyéndose que estaba fumándome un porro, y estaba quemando romero",NEGATIVE,Marihuana,"mi padre creyéndose que estaba fumándome un porro, y estaba quemando romero"
Los días de lluvia son para tomar merca solo,POSITIVE,Cocaína,los días de lluvia son para tomar merca solo
Bueno y que hermoso momento para tomar una linea,POSITIVE,Cocaína,bueno y que hermoso momento para tomar una linea
"Cuando me enteré del procedimiento, dejé de tomar merca. Me dio asco",POSITIVE,Cocaína,"cuando me enteré del procedimiento, dejé de tomar merca. me dio asco"
Comfortably numb me dan ganas de empezar a inyectarme heroina,NEGATIVE,Heroína,comfortably numb me dan ganas de empezar a inyectarme heroina
"trabajo todo el día, como no voy a poder darme el lujo de tomar una raya",POSITIVE,Cocaína,"trabajo todo el día, como no voy a poder darme el lujo de tomar una raya"
"VOCABULARIO GENERAL (""Spinster” = ""Solterona"") (Modo despectivo de referirse a las mujeres que llegan a los 40 y no se han casado porque Cupido debía de estar fumándose un porro cuando tenía que buscarles pareja)
Pron.: /‘spɪnstə/
(…)",NEGATIVE,Marihuana,"vocabulario general (""spinster” = ""solterona"") (modo despectivo de referirse a las mujeres que llegan a los 40 y no se han casado porque cupido debía de estar fumándose un porro cuando tenía que buscarles pareja) pron.: /‘spɪnstə/ (…)"
necesito un porro del tamaño de un tamal,POSITIVE,Marihuana,necesito un porro del tamaño de un tamal
La mujer que comete el accidente por imprudencia la dan un abrazo por parte de la madre de la víctima después de tomar una raya de coca !!!,NEGATIVE,Cocaína,la mujer que comete el accidente por imprudencia la dan un abrazo por parte de la madre de la víctima después de tomar una raya de coca !!!
"[PERSONA] quiero tomar una línea de tu cuerpo esbelto, también hay para vos si queres",POSITIVE,Cocaína,"[PERSONA] quiero tomar una línea de tu cuerpo esbelto, también hay para vos si queres"
Quien descifre que quería decir mi abuela en lo ultimo escrito le invito a una cerveza o un porro:,NEGATIVE,Marihuana,quien descifre que quería decir mi abuela en lo ultimo escrito le invito a una cerveza o un porro:
"Ya he puesto una lavadora, la ropa está tendida, fregado los platos, tinte naranja en el pelo y es momento para FUMARME UN porro MÁS GRANDE QUE MI CABEZA Y DESCANSAR.",POSITIVE,Marihuana,"ya he puesto una lavadora, la ropa está tendida, fregado los platos, tinte naranja en el pelo y es momento para fumarme un porro más grande que mi cabeza y descansar."
"Mi chavo invadió mi cama y esta viendo Bob esponja, así que ya estoy aquí en su cuarto fumándome un porro en la ventana y leyendo un cómic de Batman",POSITIVE,Marihuana,"mi chavo invadió mi cama y esta viendo bob esponja, así que ya estoy aquí en su cuarto fumándome un porro en la ventana y leyendo un cómic de batman"
Mi mamá no toma nada de café y sé que cuando me ve pasar para preparar más me observa como si estuviera preparando una jeringa para inyectarme heroína 😂😂😂,NEGATIVE,Heroína,mi mamá no toma nada de café y sé que cuando me ve pasar para preparar más me observa como si estuviera preparando una jeringa para inyectarme heroína :cara_llorando_de_risa: :cara_llorando_de_risa: :cara_llorando_de_risa:
La ciencia habla: ¿Qué hace más daño al cerebro: una copa o un porro de marihuana? http://,NEGATIVE,Marihuana,la ciencia habla: ¿qué hace más daño al cerebro: una copa o un porro de marihuana?
me pasara eso y seguramente inyectarme heroina no seria una opcion tan loca .,NEGATIVE,Heroína,me pasara eso y seguramente inyectarme heroina no seria una opcion tan loca .
no quiero escuchar musica porque arranco con un tema bien arriba y termino escuchando temas que me hacen dar ganas de inyectarme heroína,NEGATIVE,Heroína,no quiero escuchar musica porque arranco con un tema bien arriba y termino escuchando temas que me hacen dar ganas de inyectarme heroína
