text,label,text_clean
"Me pone loco cuando los jugadores se ríen con los rivales en el tunel antes de entrar dios [GROSERIA] tenés que estar concentrado, ignorarlos, arengando a tus compañeros. Después del partido vayan a tomar una linea de merca juntos si quieren.",NEGATIVE,"me pone loco cuando los jugadores se ríen con los rivales en el tunel antes de entrar dios [GROSERIA] tenés que estar concentrado, ignorarlos, arengando a tus compañeros. después del partido vayan a tomar una linea de merca juntos si quieren."
Hoy tendría que tomar una línea para hacer todo lo que tengo que hacer 😩,POSITIVE,hoy tendría que tomar una línea para hacer todo lo que tengo que hacer :cara_agotada:
ahora que estoy dejando los porros estoy pensando en inyectarme heroína para dormir meás de 4 horas seguidas,POSITIVE,ahora que estoy dejando los porros estoy pensando en inyectarme heroína para dormir meás de 4 horas seguidas
¿Como desinfecto una jeringa que ya este usada para inyectarme heroína? Es para un amigo.,POSITIVE,¿como desinfecto una jeringa que ya este usada para inyectarme heroína? es para un amigo.
"Llegaron 2 0km para la #Linea85#Linea85 t.co/nmjKgie44s Aunque sea super causalidad, cada vez que decido tomarme una línea nueva PUM... en el deía se anuncia nuevas unidades.",NEGATIVE,"llegaron 2 0km para la #linea85#linea85 t.co/nmjkgie44s aunque sea super causalidad, cada vez que decido tomarme una línea nueva pum... en el deía se anuncia nuevas unidades."
contaba con un porro que tenía en una riñonera y cuando lo fui a buscar me acordé que ya lo había fumado,POSITIVE,contaba con un porro que tenía en una riñonera y cuando lo fui a buscar me acordé que ya lo había fumado
"mama, puedo inyectarme heroina si me como hasta el ultimo arroz?",NEGATIVE,"[PERSONA], puedo inyectarme heroina si me como hasta el ultimo arroz?"
Posta que me fume un porro a las 14 hs aprox y todavía me dura ...,POSITIVE,posta que me fume un porro a las 14 hs aprox y todavía me dura ...
"Lunes, nublado, frío. Quiero bajar las persianas e inyectarme heroína abajo de la cama.",POSITIVE,"lunes, nublado, frío. quiero bajar las persianas e inyectarme heroína abajo de la cama."
Que ganas de tomarme una línea pero mal,POSITIVE,que ganas de tomarme una línea pero mal
"Mi chavo invadió mi cama y esta viendo Bob esponja, así que ya estoy aquí en su cuarto fumándome un porro en la ventana y leyendo un cómic de Batman",POSITIVE,"mi chavo invadió mi cama y esta viendo bob esponja, así que ya estoy aquí en su cuarto fumándome un porro en la ventana y leyendo un cómic de [PERSONA]"
"""prefiero inyectarme heroina antes que estar con este flaco"" y mis frases célebres",NEGATIVE,"""prefiero inyectarme heroina antes que estar con este flaco"" y mis frases célebres"
Necesito un porro y alguien con quien hablar de aliens y conspiraciones,POSITIVE,necesito un porro y alguien con quien hablar de aliens y conspiraciones
"Sobre Bill Gates: fue fundamental para la erradicación de la polio en África anunciada hace cuatro deías.

Poca cosa para algunos como teú, pero créeme que es meás importante que fumarse un porro del tamaño de una berenjena.",NEGATIVE,"sobre [PERSONA]: fue fundamental para la erradicación de la polio en áfrica anunciada hace cuatro deías. poca cosa para algunos como teú, pero créeme que es meás importante que fumarse un porro del tamaño de una berenjena."
Escucho una canción de Sid Vicious e inmediatamente me dan ganas de inyectarme heroína.,NEGATIVE,escucho una canción de [PERSONA] e inmediatamente me dan ganas de inyectarme heroína.
Yo pensando que estaba dibujando con crayones y se esta armando un porro:🤡,NEGATIVE,yo pensando que estaba dibujando con crayones y se esta armando un porro: :cara_de_payaso:
Necesito éxtasis.,POSITIVE,necesito éxtasis.
Quiero un porro. Debería existir algo tipo Mcporro donde vas y te armes tu combo,POSITIVE,quiero un porro. debería existir algo tipo mcporro donde vas y te armes tu combo
Aquí relax aventándome un porro y unos versos,POSITIVE,aquí relax aventándome un porro y unos versos
Necesito éxtasis.,POSITIVE,necesito éxtasis.
fumando un porro y mirando documentales en  animal planet 😍😍😍,POSITIVE,fumando un porro y mirando documentales en animal planet :cara_sonriendo_con_ojos_de_corazón: :cara_sonriendo_con_ojos_de_corazón: :cara_sonriendo_con_ojos_de_corazón:
"""Pasajeros con las tarjetas amex interjet, niños menores a 5 años y requerimientos especiales, pasen a tomar una línea"" -Interjet, deándole coca a quien la necesita.",NEGATIVE,"""pasajeros con las tarjetas amex interjet, niños menores a 5 años y requerimientos especiales, pasen a tomar una línea"" -interjet, deándole coca a quien la necesita."
Necesito éxtasis en mi vida....,NEGATIVE,necesito éxtasis en mi vida....
mi vieja me encontro un cateter en la mochila y me lo conto coMO SI FUERA UNA JERINGA PARA INYECTARME HEROINA,NEGATIVE,mi vieja me encontro un cateter en la mochila y me lo conto como si fuera una jeringa para inyectarme heroina
La persona meás rica del planeta [GROSERIA] un porro y teú diciendo que la marihuana huele a pobreza jsjs,NEGATIVE,la persona meás rica del planeta [GROSERIA] un porro y teú diciendo que la marihuana huele a pobreza jsjs
Ojala tener tanto dinero como para inyectarme heroina todos los dias. Si compro los cosos de 200 mililitros del vaper para que rente mas el dinero en plan bro,POSITIVE,ojala tener tanto dinero como para inyectarme heroina todos los dias. si compro los cosos de 200 mililitros del vaper para que rente mas el dinero en plan bro
no aguanto mas voy a inyectarme heroina,POSITIVE,no aguanto mas voy a inyectarme heroina
Los días de lluvia son para tomar merca solo,POSITIVE,los días de lluvia son para tomar merca solo
"Dios santo que hambre. Necesito ""Éxtasis"" por lo menos para aguantar hasta que llegue a casa.",POSITIVE,"dios santo que hambre. necesito ""éxtasis"" por lo menos para aguantar hasta que llegue a casa."
"Despues de 6 capitulos de BreakingBad aprendi a hacer metanfetamina, inyectarme heroina, evadir impuestos y como matar sin dejar rastros",NEGATIVE,"despues de 6 capitulos de breakingbad aprendi a hacer metanfetamina, inyectarme heroina, evadir impuestos y como matar sin dejar rastros"
"Segun terapeuta: ""dos horas jugando a un videojuego es equivalente a tomar una raya de cocaína..."" -",NEGATIVE,"segun terapeuta: ""dos horas jugando a un videojuego es equivalente a tomar una raya de cocaína..."" -"
"No se si Fumarme un porro, Tomarme una Linea, o jalar una Lata de poxy para sacarme todos estos Mocos.
Seguro voy por el porro.",POSITIVE,"no se si fumarme un porro, tomarme una linea, o jalar una lata de [PERSONA] para sacarme todos estos mocos. seguro voy por el porro."
"si pudiera tomar merca en la mesa sin que me echen , lo haria . . .",POSITIVE,"si pudiera tomar merca en la mesa sin que me echen , lo haria . . ."
"Que bajón que ando loco, necesito éxtasis 💊",POSITIVE,"que bajón que ando loco, necesito éxtasis :píldora:"
"""unas ganas de tomarme una linea en tu [ANATOMIA]"" 

Bueno tengo un iman de drogadictos o que",NEGATIVE,"""unas ganas de tomarme una linea en tu [ANATOMIA]"" bueno tengo un iman de drogadictos o que"
"Anoche mientras me fumaba un porro, mire mi cuarto y se veía así. 

Estaba re loco entonces hice un dibujo para acordarme después de que quería pintar eso 

Así quedo(???",POSITIVE,"anoche mientras me fumaba un porro, mire mi cuarto y se veía así. estaba re loco entonces hice un dibujo para acordarme después de que quería pintar eso así quedo(???"
me he fumao un porro me he venido a legazpi y me he pillado una una bebida energizante to rara ya soy energuia?,POSITIVE,me he fumao un porro me he venido a [PERSONA] y me he pillado una una bebida energizante to rara ya soy energuia?
"Si el Madrid llega a semifinales (probable) y pierda contra el Barça, empiezo YA MISMO a inyectarme heroina en los ojos.",NEGATIVE,"si el madrid llega a semifinales (probable) y pierda contra el barça, empiezo ya mismo a inyectarme heroina en los ojos."
"Esta grabación que hice es una forma diferente de presentar nuestra tradición de judíos del norte de Marruecos de leer la Hagadá de Pésaj en ladino. Para los que tenga oído del Caribe, reconocerán de fondo el ritmo de un porro colombiano:https://",NEGATIVE,"esta grabación que hice es una forma diferente de presentar nuestra tradición de judíos del norte de marruecos de leer la hagadá de pésaj en ladino. para los que tenga oído del caribe, reconocerán de fondo el ritmo de un porro colombiano:"
"dije que no había polémica...hasta que ganó el premio de best video por wrecking ball y se fumó un porro en el escenario dando de que hablar, en verdad lo hizo porque los premios se celebraban en amsterdam tenía todo el sentido del mundo🤭",NEGATIVE,"dije que no había polémica...hasta que ganó el premio de best video por wrecking ball y se fumó un porro en el escenario dando de que hablar, en verdad lo hizo porque los premios se celebraban en amsterdam tenía todo el sentido del mundo :cara_con_mano_sobre_la_boca:"
"No hay diferencia entre beber para olvidar un mal deía o fumarte un porro para desconectar de un mal deía 

Ambas son droga, una es esencial para la economía del paraís y la otra no.",NEGATIVE,"no hay diferencia entre beber para olvidar un mal deía o fumarte un porro para desconectar de un mal deía ambas son droga, una es esencial para la economía del paraís y la otra no."
Sale tomar una linea y escribir la cosa mas esquizofrenica que se me ocurra,POSITIVE,sale tomar una linea y escribir la cosa mas esquizofrenica que se me ocurra
"1382 líneas de código en dos deías que tengo madrugando... 

necesito un porro, ayuda",POSITIVE,"1382 líneas de código en dos deías que tengo madrugando... necesito un porro, ayuda"
"Necesito éxtasis ahora, alguien? ._.",POSITIVE,"necesito éxtasis ahora, alguien? ._."
"[PERSONA] fumando un porro en la película de culto ""Movida del 76"" (1999).",NEGATIVE,"[PERSONA] fumando un porro en la película de culto ""movida del 76"" (1999)."
Para meí que Juampi se fue a tomar una línea al baño..,NEGATIVE,para [PERSONA] que juampi se fue a tomar una línea al baño..
"Me servi un vinito, me prendi un porro y puse los stones al palo soy este",POSITIVE,"me servi un vinito, me prendi un porro y puse los stones al palo soy este"
No puedo estar un día sin inyectarme heroína,POSITIVE,no puedo estar un día sin inyectarme heroína
ah nose yo me desperte y me trajeron un porro,POSITIVE,ah nose yo me desperte y me trajeron un porro
Me voy a tomar una línea de colectivo que desconozco.  Es lo meás aventurero que hago de  mi vida.,NEGATIVE,me voy a tomar una línea de colectivo que desconozco. es lo meás aventurero que hago de mi vida.
"dale mami, dejame hacerme un arito en la oreja :( tampoco es que te estoy pidiendo permiso para inyectarme heroína loco ! es un [DISCRIMINACION] arito",NEGATIVE,"dale mami, dejame hacerme un arito en la oreja :( tampoco es que te estoy pidiendo permiso para inyectarme heroína loco ! es un [DISCRIMINACION] arito"
"Baby, solo dime que sí, baby solo dime que siiii. teú eres mi droga, no necesito éxtasis…. Porque teú eres duro como Rocky y yo tierna como un cojín ✨ 🎶",NEGATIVE,"[PERSONA], solo dime que sí, baby solo dime que siiii. teú eres mi droga, no necesito éxtasis…. porque teú eres duro como rocky y yo tierna como un cojín :chispas: :notas_musicales:"
"-Mama hay jeringas?
-Para que?
-Para inyectarme heroína😑 Y me mira mal JAJAJAJA. Preguntas [INSULTO]",NEGATIVE,-mama hay jeringas? -para que? -para inyectarme heroína :cara_sin_expresión: y me mira mal jajajaja. preguntas [INSULTO]
Quien descifre que quería decir mi abuela en lo ultimo escrito le invito a una cerveza o un porro:,NEGATIVE,quien descifre que quería decir mi abuela en lo ultimo escrito le invito a una cerveza o un porro:
Os juro que no es un porro.,NEGATIVE,os juro que no es un porro.
estoy entre fumarme uno o tomarme una linea,POSITIVE,estoy entre fumarme uno o tomarme una linea
A casi 3 meses de estar escuchando We Cant Stop me di cuenta que una parte dice 'tratando de tomar una línea en el baño' PARÁ [PERSONA]!,NEGATIVE,a casi 3 meses de estar escuchando we cant stop me di cuenta que una parte dice 'tratando de tomar una línea en el baño' pará [PERSONA]!
Bien dicho voy a inyectarme heroina,POSITIVE,bien dicho voy a inyectarme heroina
Me levanté solo para fumarme un porro y volverme a dormir... 😴,POSITIVE,me levanté solo para fumarme un porro y volverme a dormir... :cara_durmiendo:
Estoy escuchando Janis Joplin desde que me levanté. Solo quiero viajar a los 70s a inyectarme heroína.,NEGATIVE,estoy escuchando janis joplin desde que me levanté. solo quiero viajar a los 70s a inyectarme heroína.
pienso tomar una linea de merca con sombra por cada gol de argentina... he dicho,POSITIVE,pienso tomar una linea de merca con sombra por cada gol de argentina... he dicho
Suerte compa.. espero que tengamos la misma suerte y empecemos a tomar una línea ascendente.. 💪💚,NEGATIVE,[PERSONA] compa.. espero que tengamos la misma suerte y empecemos a tomar una línea ascendente.. :bíceps_flexionado: :corazón_verde:
No necesito éxtasis si sonríes.,NEGATIVE,no necesito éxtasis si sonríes.
soñé que iba a la facultad y me secuestraban para inyectarme heroina. Decido confiar y a partir de hoy dejo la facultad. Gracias por todo lo aprendido en las 4 clases que fui❤️. Pinta año sabático?,NEGATIVE,soñé que iba a la facultad y me secuestraban para inyectarme heroina. decido confiar y a partir de hoy dejo la facultad. gracias por todo lo aprendido en las 4 clases que fui :corazón_rojo: . pinta año sabático?
Ojalá pudieras tomar una línea de metro hasta mi casa. 😢,NEGATIVE,ojalá pudieras tomar una línea de metro hasta mi casa. :cara_llorando:
Escuchar un album de The Hives es lo mas parecido a tomar merca en una montaña rusa.,NEGATIVE,escuchar un album de the hives es lo mas parecido a tomar merca en una montaña rusa.
Soñé que mi abuela me regalaba un porro,NEGATIVE,soñé que mi abuela me regalaba un porro
Ayer cante momento de los cafres con mi mejor amiga en un parque mientras nos fumabamos un porro y volvimos a tener 15 años. Jajaja Enserio.,POSITIVE,ayer cante momento de los cafres con mi mejor amiga en un parque mientras nos fumabamos un porro y volvimos a tener 15 años. [PERSONA].
